year,month,species,length_cm,weight_gm
2022,1,NEMNE15,12,30
2022,1,NEMNE15,9,12
2022,1,NEMNE15,8,11
2022,1,NEMNE15,12,26
2022,1,NEMNE15,6,4
2022,1,NEMNE15,8,13
2022,1,NEMNE15,7,7
2022,1,NEMNE15,11,17
2022,1,NEMNE15,12,24
2022,1,NEMNE15,13,33
2022,1,NEMNE15,13,40
2022,1,NEMNE15,11,26
2022,1,NEMNE15,4,1
2022,1,NEMNE15,6,5
2022,1,NEMNE15,15,57
2022,1,NEMNE15,12,22
2022,1,NEMNE15,11,22
2022,1,NEMNE15,10,20
2022,1,NEMNE15,11,24
2022,1,NEMNE15,13,35
2022,1,NEMNE15,15,57
2022,1,NEMNE15,13,50
2022,1,NEMNE15,9,11
2022,1,NEMNE15,10,16
2022,1,NEMNE15,11,24
2022,1,NEMNE15,10,18
2022,1,NEMNE15,5,2
2022,1,NEMNE15,10,18
2022,1,NEMNE15,9,14
2022,1,NEMNE15,13,45
2022,1,NEMNE15,10,13
2022,1,NEMNE15,10,15
2022,1,NEMNE15,15,47
2022,1,NEMNE15,10,15
2022,1,NEMNE15,13,44
2022,1,NEMNE17,10,18
2022,1,NEMNE17,14,51
2022,1,NEMNE17,9,10
2022,1,NEMNE17,13,38
2022,1,NEMNE17,11,24
2022,1,NEMNE17,12,23
2022,1,NEMNE17,9,13
2022,1,NEMPA02,11,28
2022,1,NEMPA02,10,20
2022,1,NEMPA02,13,40
2022,1,NEMPA02,13,46
2022,1,NEMPA02,14,45
2022,1,NEMPA02,14,46
2022,1,NEMPA02,10,22
2022,1,NEMPA02,14,46
2022,1,NEMPA02,8,8
2022,1,NEMPA02,10,21
2022,1,NEMPA02,9,15
2022,1,NEMPA02,11,22
2022,1,NEMPA02,13,36
2022,1,NEMPA02,14,45
2022,1,NEMPA02,14,40
2022,1,NEMPA02,11,26
2022,1,NEMPA02,11,25
2022,1,NEMPA02,10,17
2022,1,NEMPA02,12,30
2022,1,NEMPA02,11,25
2022,1,NEMPA02,10,17
2022,1,NEMPA02,13,32
2022,1,NEMPA02,15,52
2022,1,NEMPA02,13,36
2022,1,NEMPA02,11,26
2022,1,NEMPA02,13,41
2022,1,OGCHA03,9,20
2022,1,OGCHA03,8,12
2022,1,OGCHA05,10,18
2022,1,OGCHA05,8,15
2022,1,OGCHA05,7,7
2022,1,OGCHA05,6,3
2022,1,OGCHA05,9,18
2022,1,OGCHA05,10,25
2022,1,OGCHA05,5,2
2022,1,OGCHA05,9,23
2022,1,OGCHA05,6,3
2022,1,OGCHA05,8,16
2022,1,OGCHA05,8,12
2022,1,OGCHA05,10,21
2022,1,OGCHA05,8,13
2022,1,OGCHA05,6,6
2022,1,OGCHA05,14,50
2022,1,OGCHA05,8,13
2022,1,PANPA01,20,90
2022,1,PANPA01,15,39
2022,1,PANPA01,22,113
2022,1,PANPA01,21,125
2022,1,PLAGR04,9,4
2022,1,PLAGR04,12,10
2022,1,PLAGR04,9,5
2022,1,PLAGR04,12,10
2022,1,PLAGR04,11,9
2022,1,PLAGR04,10,6
2022,1,PLAGR04,6,2
2022,1,PLAGR04,14,16
2022,1,PLAGR04,20,62
2022,1,PLAGR04,13,14
2022,1,PLAKU01,8,5
2022,1,PLAKU01,17,46
2022,1,PLAKU01,16,28
2022,1,PLAKU01,17,35
2022,1,PLAKU01,13,15
2022,1,PLAKU01,15,22
2022,1,PLAKU01,15,42
2022,1,PLAKU01,19,51
2022,1,PLAPL01,27,126
2022,1,PLAPL01,46,743
2022,1,PLAPL01,42,518
2022,1,PLAPL01,32,199
2022,1,PLARO01,11,10
2022,1,PLARO01,13,16
2022,1,PLARO01,12,15
2022,1,PLARO01,12,11
2022,1,PLARO01,21,15
2022,1,PLARO01,15,30
2022,1,PLARO99,7,3
2022,1,PLARO99,8,5
2022,1,PLARO99,14,26
2022,1,PLARO99,15,32
2022,1,PLASU02,16,28
2022,1,PLASU02,11,12
2022,1,PLASU02,11,11
2022,1,PLASU02,15,28
2022,1,PLASU02,15,25
2022,1,PLASU02,19,44
2022,1,PLASU02,18,55
2022,1,PLASU02,17,40
2022,1,PLASU02,15,25
2022,1,PLASU02,17,37
2022,1,PLASU02,15,25
2022,1,PLASU02,16,32
2022,1,PLASU02,15,23
2022,1,PLASU02,16,21
2022,1,PLASU02,15,28
2022,1,PLASU02,16,31
2022,1,PLASU02,19,45
2022,1,PLASU02,14,16
2022,1,PLASU02,19,48
2022,1,PLASU02,16,36
2022,1,PLASU02,18,39
2022,1,PLASU02,15,25
2022,1,PLASU02,10,8
2022,1,PLASU02,13,15
2022,1,PLASU02,20,54
2022,1,PLASU02,16,26
2022,1,PLASU02,18,40
2022,1,PLASU02,19,43
2022,1,PLASU02,16,28
2022,1,PLASU02,17,37
2022,1,PLASU02,15,24
2022,1,PLASU02,17,35
2022,1,PLASU02,18,42
2022,1,PLASU02,17,32
2022,1,PLASU02,24,92
2022,1,PLASU02,11,10
2022,1,PLASU02,14,20
2022,1,PLASU02,8,3
2022,1,PLASU02,9,5
2022,1,PLASU02,15,24
2022,1,PLASU02,16,25
2022,1,PLASU02,19,52
2022,1,PLASU02,18,47
2022,1,PLASU02,19,45
2022,1,PLASU02,19,52
2022,1,PLASU02,20,80
2022,1,PLASU02,15,29
2022,1,PLASU02,11,7
2022,1,PLASU02,8,5
2022,1,PLASU02,14,20
2022,1,PLASU02,13,14
2022,1,PLASU02,17,35
2022,1,PLASU02,15,28
2022,1,PLASU02,14,20
2022,1,PLASU02,13,15
2022,1,PLASU02,9,6
2022,1,PLASU02,15,23
2022,1,PLASU02,15,17
2022,1,PLNPD05,17,100
2022,1,PLNPD05,18,112
2022,1,PLNPD05,14,58
2022,1,PLNPD05,15,76
2022,1,PLNPD05,14,52
2022,1,PLNPD05,17,103
2022,1,PLNPD05,18,108
2022,1,PLNPD05,12,32
2022,1,PLNPD05,18,108
2022,1,PLNPD05,9,11
2022,1,PLNPD05,18,113
2022,1,PLNPD05,13,48
2022,1,PLNPD05,16,88
2022,1,PLNPD05,12,38
2022,1,PLNPD05,17,97
2022,1,PLNPD05,19,142
2022,1,PLNPD05,14,68
2022,1,PLNPD05,15,69
2022,1,PLNPD05,12,29
2022,1,PLNPO05,11,23
2022,1,PLNPO07,11,18
2022,1,PLNPO07,15,40
2022,1,PLNPO07,12,22
2022,1,PLNPO07,10,14
2022,1,PLNPO07,11,12
2022,1,PLNPO07,9,6
2022,1,PLNPO07,14,19
2022,1,PLNPO07,9,12
2022,1,PLNPO07,10,10
2022,1,PLOPL01,18,37
2022,1,PLOPL01,16,26
2022,1,PLOPL02,15,2
2022,1,PLOPL03,50,646
2022,1,PODAA00,13,40
2022,1,PODAA00,9,16
2022,1,PODAA00,10,17
2022,1,PODPO06,4,1
2022,1,PODPO06,9,11
2022,1,PODPO06,9,14
2022,1,PODPO06,14,51
2022,1,PODPO06,14,47
2022,1,PODPO06,13,47
2022,1,PODPO06,7,6
2022,1,PODPO06,15,52
2022,1,PODPO06,14,51
2022,1,PODPO06,15,63
2022,1,PODPO06,4,1
2022,1,PODPO06,15,65
2022,1,PODPO06,16,74
2022,1,PODPO06,8,8
2022,1,PODPO06,13,45
2022,1,PODPO06,15,63
2022,1,PODPO06,5,2
2022,1,PODPO06,14,56
2022,1,PODPO06,17,82
2022,1,PODPO06,8,9
2022,1,PODPO06,16,76
2022,1,PODPO06,13,43
2022,1,PODPO06,17,90
2022,1,PODPO06,6,4
2022,1,PODPO06,14,50
2022,1,PODPO06,13,48
2022,1,PODPO06,17,79
2022,1,PODPO28,9,15
2022,1,PODPO28,10,16
2022,1,PODPO29,14,50
2022,1,PODPO29,20,154
2022,1,PODPO29,13,46
2022,1,PODPO29,16,90
2022,1,PODPO29,15,78
2022,1,PRIPR03,21,125
2022,1,PRIPR03,15,52
2022,1,PRIPR03,16,52
2022,1,PRIPR03,20,106
2022,1,PRIPR03,16,49
2022,1,PRIPR03,12,26
2022,1,PRIPR03,23,166
2022,1,PRIPR03,17,74
2022,1,PRIPR03,24,166
2022,1,PRIPR03,25,200
2022,1,PRIPR03,15,43
2022,1,PRIPR03,23,163
2022,1,PRIPR03,21,126
2022,1,PRIPR03,24,151
2022,1,PRIPR03,27,228
2022,1,PRIPR03,21,137
2022,1,PRIPR03,12,24
2022,1,PRIPR03,22,141
2022,1,PRIPR03,21,136
2022,1,PRIPR03,23,189
2022,1,PRIPR03,10,18
2022,1,PRIPR03,12,27
2022,1,PRIPR03,20,113
2022,1,PRIPR03,21,132
2022,1,PRIPR03,24,160
2022,1,PRIPR03,13,32
2022,1,PRIPR03,24,134
2022,1,PRIPR03,22,149
2022,1,PRIPR03,5,2
2022,1,PRIPR03,11,19
2022,1,PRIPR03,22,125
2022,1,PRIPR03,23,153
2022,1,PRIPR03,23,163
2022,1,PRIPR03,10,13
2022,1,PRIPR03,18,90
2022,1,PRIPR03,13,40
2022,1,PRIPR03,19,102
2022,1,PRIPR03,23,133
2022,1,PRIPR03,15,15
2022,1,PRIPR03,23,158
2022,1,PRIPR03,22,134
2022,1,PRIPR03,20,126
2022,1,PRIPR03,8,9
2022,1,PRIPR03,22,135
2022,1,PRIPR03,24,184
2022,1,PRIPR03,11,22
2022,1,PRIPR03,24,167
2022,1,PRIPR03,20,96
2022,1,PRIPR03,22,131
2022,1,PRIPR03,19,92
2022,1,PRIPR03,19,96
2022,1,PRIPR03,21,123
2022,1,PRIPR06,19,92
2022,1,PRIPR06,8,10
2022,1,PRIPR06,11,22
2022,1,PRIPR06,10,18
2022,1,PRIPR06,9,13
2022,1,PRIPR06,10,13
2022,1,PRIPR06,18,71
2022,1,PRIPR06,14,35
2022,1,PRIPR06,8,8
2022,1,PRIPR06,15,48
2022,1,PRIPR06,13,27
2022,1,PRIPR06,13,31
2022,1,PRIPR06,20,95
2022,1,PRIPR06,12,26
2022,1,PRSIL04,12,2
2022,1,PRSIL04,13,2
2022,1,PRSIL05,15,56
2022,1,PRSIL05,21,108
2022,1,PRSIL05,22,96
2022,1,PRSIL05,18,91
2022,1,PRSIL05,23,118
2022,1,PRSIL05,21,118
2022,1,PRSIL05,21,102
2022,1,PRSIL05,19,76
2022,1,PRSIL05,21,92
2022,1,PRSIL05,20,89
2022,1,PRSIL05,19,84
2022,1,PRSIL05,16,49
2022,1,PRSIL05,19,68
2022,1,PRSIL05,20,92
2022,1,PRSIL05,18,75
2022,1,PRSIL05,21,95
2022,1,PRSIL05,18,65
2022,1,PRSIL05,22,130
2022,1,PRSIL05,17,42
2022,1,PRSIL05,20,120
2022,1,PRSIL05,22,116
2022,1,PRSIL05,19,108
2022,1,PRSIL05,16,70
2022,1,PRSIL05,20,86
2022,1,PRSIL05,18,73
2022,1,PRSIL05,24,150
2022,1,PRSIL05,28,218
2022,1,PRSIL05,13,40
2022,1,PRSIL05,17,72
2022,1,PRSIL05,9,77
2022,1,PRSIL05,20,116
2022,1,PRSIL05,21,118
2022,1,PRSIL05,8,7
2022,1,PRSIL05,30,265
2022,1,RAYDA13,11,101
2022,1,RAYDA13,19,512
2022,1,RAYDA13,30,730
2022,1,RAYDA13,13,170
2022,1,RAYDA13,16,360
2022,1,RAYDA13,17,493
2022,1,RAYDA13,15,249
2022,1,RAYDA13,18,462
2022,1,RAYDA93,25,572
2022,1,RAYDA93,18,199
2022,1,RAYDA93,22,321
2022,1,RAYDA93,23,384
2022,1,RAYDA93,8,232
2022,1,RAYDA93,18,272
2022,1,RAYDA93,10,40
2022,1,RAYDA93,20,293
2022,1,RAYDA93,15,136
2022,1,RAYDA93,12,60
2022,1,RAYDA93,19,226
2022,1,RAYDA93,21,295
2022,1,RAYDA93,13,88
2022,1,RAYDA93,8,27
2022,1,RAYDA93,15,156
2022,1,RAYDA93,8,21
2022,1,RAYDA93,18,250
2022,1,RAYDA93,16,144
2022,1,RAYDA93,8,26
2022,1,RAYDA93,6,12
2022,1,RAYDA93,18,252
2022,1,RAYDA93,19,292
2022,1,RAYDA93,19,225
2022,1,RAYDA93,9,34
2022,1,RAYDA93,5,6
2022,1,RAYDA93,17,196
2022,1,RAYDA93,20,3173
2022,1,RAYDA93,21,283
2022,1,RAYDA93,19,286
2022,1,RAYDA93,6,9
2022,1,RAYDA93,8,21
2022,1,RAYDA93,4,4
2022,1,RAYDA93,4,4
2022,1,RAYDA93,25,488
2022,1,RAYDA93,11,64
2022,1,RAYDA93,21,337
2022,1,RAYDA93,19,236
2022,1,RAYDA93,20,304
2022,1,RAYDA93,13,66
2022,1,RAYDA93,16,149
2022,1,RAYDA93,17,192
2022,1,RAYDA93,20,307
2022,1,RAYDA93,16,158
2022,1,RAYDA93,26,641
2022,1,RAYDA93,20,247
2022,1,RAYDA93,6,15
2022,1,RAYDA93,12,52
2022,1,RAYDA93,18,209
2022,1,RAYDA93,17,159
2022,1,RAYDA93,16,152
2022,1,RAYDA93,18,203
2022,1,RAYDA93,11,41
2022,1,RAYDA93,7,16
2022,1,RAYDA93,10,41
2022,1,RAYDA93,12,65
2022,1,RAYDA93,20,325
2022,1,RAYDA93,17,270
2022,1,RAYDA93,17,232
2022,1,RAYDA93,9,22
2022,1,RAYDA93,7,15
2022,1,RAYDA93,8,25
2022,1,RAYDA93,13,91
2022,1,RAYDA93,6,12
2022,1,RAYDA93,12,58
2022,1,RAYDA93,17,185
2022,1,RAYDA93,8,24
2022,1,RAYDA93,19,208
2022,1,RAYDA93,9,34
2022,1,RAYDA93,20,259
2022,1,RAYDA93,20,324
2022,1,RAYDA93,18,266
2022,1,RAYDA93,5,9
2022,1,RAYDA93,15,115
2022,1,RAYDA93,11,57
2022,1,RAYDA93,15,116
2022,1,RAYDA93,18,232
2022,1,RAYDA93,21,332
2022,1,RAYDA93,7,16
2022,1,RAYDA93,18,238
2022,1,RAYDA93,6,12
2022,1,RAYDA93,7,16
2022,1,RAYDA93,21,334
2022,1,RAYDA93,12,56
2022,1,RAYGY11,25,1123
2022,1,RAYGY11,12,118
2022,1,RAYGY11,24,1260
2022,1,RAYNA02,7,28
2022,1,RAYNA02,8,40
2022,1,RAYNA02,9,40
2022,1,RAYNE13,8,30
2022,1,RAYNE13,9,47
2022,1,RAYNE13,10,32
2022,1,RAYNE13,7,16
2022,1,RAYNE13,11,53
2022,1,RAYNE13,6,11
2022,1,RAYRB23,57,690
2022,1,RAYRB23,45,347
2022,1,RAYRB23,34,126
2022,1,RAYRB23,35,146
2022,1,RAYRB23,36,158
2022,1,RAYRB23,46,324
2022,1,RAYRB23,43,280
2022,1,RAYRB23,41,223
2022,1,RAYRB99,11,44
2022,1,SCIAB00,18,46
2022,1,SCIAB00,17,40
2022,1,SCIAB00,24,121
2022,1,SCIAB00,29,258
2022,1,SCIAB04,23,116
2022,1,SCIAB04,16,36
2022,1,SCIAB04,18,51
2022,1,SCIAB04,19,79
2022,1,SCIAB04,28,213
2022,1,SCIAB04,17,43
2022,1,SCIAB04,22,125
2022,1,SCIAB04,20,111
2022,1,SCIAB04,19,59
2022,1,SCIAB04,22,104
2022,1,SCIAB04,23,113
2022,1,SCIAB04,21,92
2022,1,SCIAB04,27,202
2022,1,SCIAB04,19,68
2022,1,SCIAB04,17,44
2022,1,SCIAB04,22,156
2022,1,SCIAB04,20,111
2022,1,SCIAB04,22,106
2022,1,SCIAB04,19,56
2022,1,SCIAB04,21,70
2022,1,SCIAB04,23,119
2022,1,SCIAB04,26,162
2022,1,SCIAB04,27,193
2022,1,SCIAB04,24,117
2022,1,SCIAB04,27,178
2022,1,SCIAB04,25,153
2022,1,SCICH01,13,25
2022,1,SCICH01,28,230
2022,1,SCICH01,21,95
2022,1,SCICH01,27,197
2022,1,SCICH01,9,9
2022,1,SCICH01,21,98
2022,1,SCICH01,24,140
2022,1,SCICH01,36,592
2022,1,SCICH01,20,95
2022,1,SCICH01,27,236
2022,1,SCICH01,28,295
2022,1,SCICH01,22,128
2022,1,SCICH01,23,135
2022,1,SCICH01,24,165
2022,1,SCICH01,12,20
2022,1,SCICH01,26,188
2022,1,SCICH01,35,460
2022,1,SCICH01,11,14
2022,1,SCICH01,14,31
2022,1,SCICR99,25,176
2022,1,SCICR99,26,206
2022,1,SCIJA99,22,138
2022,1,SCIJA99,20,128
2022,1,SCIJA99,11,12
2022,1,SCIJA99,12,17
2022,1,SCIJA99,16,53
2022,1,SCIJO01,5,1
2022,1,SCIJO01,9,8
2022,1,SCIJO01,6,3
2022,1,SCIJO01,6,3
2022,1,SCIJO01,8,5
2022,1,SCIJO01,19,100
2022,1,SCIJO01,11,14
2022,1,SCIJO01,17,75
2022,1,SCIJO01,16,49
2022,1,SCIJO01,16,62
2022,1,SCIJO01,13,23
2022,1,SCIJO01,13,25
2022,1,SCIJO01,15,49
2022,1,SCIJO01,9,6
2022,1,SCIJO01,17,57
2022,1,SCIJO01,13,25
2022,1,SCIJO01,10,12
2022,1,SCIJO01,5,2
2022,1,SCIJO02,17,61
2022,1,SCIJO02,10,16
2022,1,SCIJO02,12,26
2022,1,SCIJO02,13,33
2022,1,SCIJO05,13,23
2022,1,SCIJO05,20,69
2022,1,SCIJO05,21,146
2022,1,SCIJO05,16,64
2022,1,SCIJO05,18,69
2022,1,SCIJO05,10,10
2022,1,SCIJO05,29,82
2022,1,SCIJO05,16,44
2022,1,SCIJO05,8,4
2022,1,SCIJO05,11,14
2022,1,SCIJO05,25,29
2022,1,SCIJO05,23,197
2022,1,SCIJO05,10,15
2022,1,SCIJO05,19,87
2022,1,SCIJO05,16,38
2022,1,SCIJO05,17,70
2022,1,SCIJO05,17,50
2022,1,SCIJO05,6,55
2022,1,SCIJO05,27,53
2022,1,SCIJO05,5,1
2022,1,SCIJO05,14,28
2022,1,SCIJO05,17,77
2022,1,SCIJO05,18,69
2022,1,SCIJO05,15,41
2022,1,SCIJO05,14,34
2022,1,SCIJO08,23,130
2022,1,SCIJO08,25,185
2022,1,SCIJO08,24,114
2022,1,SCIJO08,10,11
2022,1,SCIJO08,21,114
2022,1,SCIJO08,26,172
2022,1,SCIJO10,16,55
2022,1,SCIJO10,11,17
2022,1,SCIJO10,19,102
2022,1,SCIJO10,13,35
2022,1,SCIJO10,10,16
2022,1,SCIJO10,14,37
2022,1,SCIJO10,12,25
2022,1,SCIJO10,16,81
2022,1,SCIJO10,9,13
2022,1,SCIJO10,13,27
2022,1,SCIJO10,23,173
2022,1,SCIJO12,10,20
2022,1,SCIJO12,14,36
2022,1,SCIJO12,16,58
2022,1,SCIJO12,15,43
2022,1,SCIJO12,18,65
2022,1,SCIJO12,12,22
2022,1,SCIJO15,19,95
2022,1,SCIJP03,23,150
2022,1,SCIJP03,11,12
2022,1,SCIJP03,14,33
2022,1,SCIJP03,12,19
2022,1,SCIMI03,6,3
2022,1,SCIMI03,5,1
2022,1,SCIOS01,27,149
2022,1,SCIOS01,22,76
2022,1,SCIOS01,26,128
2022,1,SCIOS01,23,87
2022,1,SCIOS01,24,121
2022,1,SCIOS01,17,48
2022,1,SCIOS01,21,75
2022,1,SCIOS01,23,101
2022,1,SCIOS02,10,10
2022,1,SCIOS02,10,12
2022,1,SCIOS02,16,27
2022,1,SCIOS02,22,80
2022,1,SCIOS02,24,90
2022,1,SCIOS02,20,62
2022,1,SCIOS02,20,62
2022,1,SCIOS02,17,37
2022,1,SCIOS02,16,34
2022,1,SCIOT01,27,195
2022,1,SCIOT01,26,209
2022,1,SCIOT01,14,51
2022,1,SCIOT01,28,265
2022,1,SCIOT02,21,154
2022,1,SCIOT02,18,83
2022,1,SCIOT02,19,118
2022,1,SCIPE04,29,282
2022,1,SCIPE04,26,197
2022,1,SCIPE04,12,26
2022,1,SCIPE04,20,100
2022,1,SCIPE04,14,44
2022,1,SCIPE04,31,315
2022,1,SCIPE04,28,229
2022,1,SCIPE05,9,9
2022,1,SCIPE05,6,4
2022,1,SCIPE05,19,111
2022,1,SCIPE05,12,27
2022,1,SCIPE05,14,29
2022,1,SCIPE05,17,65
2022,1,SCIPE05,10,12
2022,1,SCIPE05,14,40
2022,1,SCIPE05,15,42
2022,1,SCIPE05,21,163
2022,1,SCIPE05,19,105
2022,1,SCIPE05,14,30
2022,1,SCIPE05,14,40
2022,1,SCIPE05,10,12
2022,1,SCIPE05,12,21
2022,1,SCIPE05,8,8
2022,1,SCIPE05,15,35
2022,1,SCIPE05,4,1
2022,1,SCIPE05,8,5
2022,1,SCIPE05,18,90
2022,1,SCIPE05,13,30
2022,1,SCIPE05,20,112
2022,1,SCIPE05,15,51
2022,1,SCIPE05,14,32
2022,1,SCIPE05,16,69
2022,1,SCIPE05,12,20
2022,1,SCIPE05,6,4
2022,1,SCIPE05,19,114
2022,1,SCIPE05,5,2
2022,1,SCIPE05,18,69
2022,1,SCIPE05,11,20
2022,1,SCIPE05,17,63
2022,1,SCIPE05,10,13
2022,1,SCIPE05,11,18
2022,1,SCIPE05,11,20
2022,1,SCIPE05,14,42
2022,1,SCIPE05,10,10
2022,1,SCIPE05,9,10
2022,1,SCIPE05,10,14
2022,1,SCIPE05,11,15
2022,1,SCIPE05,5,2
2022,1,SCIPE05,7,4
2022,1,SCIPE05,7,7
2022,1,SCIPE05,14,47
2022,1,SCIPE05,19,129
2022,1,SCIPE05,16,77
2022,1,SCIPE05,16,56
2022,1,SCIPE05,22,152
2022,1,SCIPE05,19,97
2022,1,SCIPE05,7,5
2022,1,SCIPE05,22,161
2022,1,SCIPE05,13,34
2022,1,SCIPE05,22,189
2022,1,SCIPE05,24,205
2022,1,SCIPE05,17,70
2022,1,SCIPE05,22,203
2022,1,SCIPE05,19,104
2022,1,SCIPE05,13,29
2022,1,SCIPE05,18,95
2022,1,SCIPE05,11,16
2022,1,SCIPE05,12,23
2022,1,SCIPE05,16,55
2022,1,SCIPE05,6,2
2022,1,SCIPE05,11,18
2022,1,SCIPE05,12,24
2022,1,SCIPE05,15,49
2022,1,SCIPE05,12,21
2022,1,SCMRA01,23,193
2022,1,SCMRA01,22,184
2022,1,SCMRA01,23,209
2022,1,SCMRA01,23,172
2022,1,SCMRA01,18,91
2022,1,SCMRA01,21,146
2022,1,SCMRA01,21,158
2022,1,SCMRA01,25,244
2022,1,SCMRA01,25,267
2022,1,SCMRA01,22,178
2022,1,SCMRA01,19,116
2022,1,SCMRA01,23,210
2022,1,SCMRA01,19,112
2022,1,SCMRA01,20,140
2022,1,SCMRA01,26,315
2022,1,SCMRA01,20,147
2022,1,SCMRA01,20,112
2022,1,SCMRA01,21,142
2022,1,SCMRA01,20,122
2022,1,SCMSC03,37,586
2022,1,SCMSM03,18,76
2022,1,SCMSM03,26,198
2022,1,SCMSM04,34,334
2022,1,SCMSM04,42,715
2022,1,SCRBR02,9,12
2022,1,SCRBR02,10,21
2022,1,SCREB01,8,6
2022,1,SCREB01,10,15
2022,1,SCREB01,11,11
2022,1,SCREB01,10,12
2022,1,SCREB01,11,20
2022,1,SCREB01,12,16
2022,1,SCRMI04,10,16
2022,1,SCRMI04,9,9
2022,1,SCRMI04,8,10
2022,1,SCRMI04,8,6
2022,1,SCRMI04,8,8
2022,1,SCRMI04,9,11.5
2022,1,SCRMI04,8,7
2022,1,SCRMI04,7,4
2022,1,SCRMI04,8,8
2022,1,SCRMI04,10,13
2022,1,SCRMI04,8,7
2022,1,SCRMI04,8,9
2022,1,SCRMI04,10,12
2022,1,SCRMI04,9,10
2022,1,SCRMI04,10,12
2022,1,SCRMI04,10,14
2022,1,SCRMI04,9,12
2022,1,SCRMI04,7,8
2022,1,SCRMI04,7,5
2022,1,SCRMI04,9,12
2022,1,SCRMI04,10,16
2022,1,SCRMI04,9,7
2022,1,SCRPT01,21,100
2022,1,SCRPT01,9,5
2022,1,SCRPT01,20,75
2022,1,SCRPT01,22,119
2022,1,SCRPT01,14,24
2022,1,SCRPT01,9,6
2022,1,SCRPT01,17,61
2022,1,SCRPT01,17,45
2022,1,SCRPT01,10,11
2022,1,SCRPT01,20,81
2022,1,SCRPT01,15,30
2022,1,SCRPT03,8,7
2022,1,SCRPT03,11,19
2022,1,SCRPT03,10,17
2022,1,SCRPT05,7,5
2022,1,SCRPT05,10,12
2022,1,SCRPT05,10,10
2022,1,SCRPT05,9,8
2022,1,SCRPT05,20,77
2022,1,SCRPT05,9,11
2022,1,SCRPT05,11,13
2022,1,SCRPT05,10,13
2022,1,SCRPT05,9,10
2022,1,SCRPT05,10,12
2022,1,SCRPT05,10,14
2022,1,SCRPT05,11,17
2022,1,SCRPT05,11,17
2022,1,SCRSO10,13,51
2022,1,SCRSO10,11,32
2022,1,SCRSO10,9,14
2022,1,SCTSC01,29,844
2022,1,SERAA00,29,583
2022,1,SERAA00,14,67
2022,1,SERAA00,15,82
2022,1,SERCE00,9,8
2022,1,SERCE00,11,24
2022,1,SERCE00,10,15
2022,1,SERCE07,30,334
2022,1,SERCE07,11,18
2022,1,SERCE07,9,10
2022,1,SERCE07,48,1604
2022,1,SERCE07,7,5
2022,1,SEREP28,8,6
2022,1,SEREP28,17,68
2022,1,SEREP50,50,1812
2022,1,SERGR01,5,1
2022,1,SERGR01,14,33
2022,1,SERGR01,6,2
2022,1,SHACA12,23,48
2022,1,SHACA12,22,44
2022,1,SHACA24,37,183
2022,1,SHAHS12,14,9
2022,1,SHAHS12,12,7
2022,1,SHAHS12,13,8
2022,1,SHAHS12,27,64
2022,1,SHATR01,20,28
2022,1,SHATR01,28,59
2022,1,SHATR01,25,58
2022,1,SHATR01,24,48
2022,1,SHATR01,13,9
2022,1,SHATR41,42,246
2022,1,SHATR41,36,138
2022,1,SHATR41,33,120
2022,1,SHATR41,29,75
2022,1,SHATR41,27,64
2022,1,SHATR41,39,197
2022,1,SHATR41,64,165
2022,1,SHATR41,40,188
2022,1,SHATR41,19,28
2022,1,SHATR41,38,175
2022,1,SHATR41,28,79
2022,1,SHATR41,46,328
2022,1,SHATR41,41,252
2022,1,SHATR41,16,14
2022,1,SHATR41,34,135
2022,1,SHRPE22,2.2,6
2022,1,SHRPE22,5,28
2022,1,SHRPE22,4,22
2022,1,SHRPE22,3,10
2022,1,SHRPE22,3,12
2022,1,SHRPE22,4,16
2022,1,SHRPE22,4.1,24
2022,1,SHRPE22,2.5,7
2022,1,SHRPE22,2.2,6
2022,1,SHRPE22,3,10
2022,1,SHRPE22,3.5,18
2022,1,SHRPE23,2.2,7
2022,1,SHRPE23,2.5,9
2022,1,SHRPE23,1.1,2
2022,1,SHRPE23,2,5
2022,1,SHRPE23,2.1,6
2022,1,SHRPE25,1.6,3
2022,1,SHRPE25,1.1,2
2022,1,SHRPE25,1.5,3
2022,1,SHRPE25,1.6,4
2022,1,SHRPE25,1.6,3
2022,1,SHRPE25,2.6,4
2022,1,SHRPE25,1.2,2
2022,1,SHRPE25,1.5,2
2022,1,SHRPE25,1,1
2022,1,SHRPE25,1.8,4
2022,1,SHRPE25,2.5,4
2022,1,SHRPE25,1.5,5
2022,1,SHRPE25,1.2,1
2022,1,SHRPE25,2.4,4
2022,1,SHRPE25,1.4,2
2022,1,SHRPE25,1.6,2
2022,1,SHRPE25,1.3,2
2022,1,SHRPE25,1.6,2
2022,1,SHRPE25,2,4
2022,1,SHRPE25,1.4,2
2022,1,SHRPE25,1.5,5
2022,1,SHRPE25,1.8,6
2022,1,SHRPE25,1,1
2022,1,SHRPE25,1.9,5
2022,1,SHRPE25,1.5,2
2022,1,SHRPE25,2,7
2022,1,SHRPE26,1,1
2022,1,SHRPE26,2.1,7
2022,1,SHRPE26,1.2,2
2022,1,SHRPE26,1.8,4
2022,1,SHRPE26,2.5,5
2022,1,SHRPE26,1.6,2
2022,1,SHRPE26,2.7,9
2022,1,SHRPE26,2,1
2022,1,SHRPE26,2,4
2022,1,SHRPE26,2,5
2022,1,SHRPE26,1.5,2
2022,1,SHRPE26,2.1,5
2022,1,SHRPE26,1.5,2
